Date,TICKER,Close_Price_Raw,Volume_Raw,PERMNO,SIC_Code
2011-03-17,AMZN,8.048500061,129428000,84788,5961
2011-03-17,AMT,37.68246078,2063300,82332,6798
2011-03-17,AIV,1.187373042,10154942,78442,6798
2011-03-17,WELL,27.42901039,1814600,61293,6798
2011-03-18,IBM,87.76688385,11976700,12490,7373
2011-03-18,AMT,37.37238312,2442400,82332,6798
2011-03-18,NVDA,0.403865516,886960000,86580,3674
2011-03-18,AMZN,8.090999603,148854000,84788,5961
2011-03-18,WELL,27.85472679,4839300,61293,6798
2011-03-18,QCOM,35.32281494,33360000,77178,3674
2011-03-18,AIV,1.201054931,9647870,78442,6798
2011-03-21,WELL,27.88705444,1841500,61293,6798
2011-03-21,AIV,1.210827112,8260923,78442,6798
2011-03-21,IBM,88.77462006,6050064,12490,7373
2011-03-21,AMT,34.41182709,21980500,82332,6798
2011-03-21,AMZN,8.225999832,81102000,84788,5961
2011-03-21,QCOM,36.63435364,17208200,77178,3674
2011-03-21,NVDA,0.407074481,751832000,86580,3674
2011-03-22,AMT,35.96963501,9738800,82332,6798
2011-03-22,NVDA,0.399969131,718332000,86580,3674
2011-03-22,IBM,88.95478058,4509724,12490,7373
2011-03-22,AIV,1.201054931,5506532,78442,6798
2011-03-22,WELL,27.46673203,2513700,61293,6798
2011-03-22,AMZN,8.130000114,72228000,84788,5961
2011-03-22,QCOM,35.85562515,13843400,77178,3674
2011-03-23,QCOM,35.82830048,12067700,77178,3674
2011-03-23,AMT,36.52334976,6399400,82332,6798
2011-03-23,NVDA,0.4082205,782396000,86580,3674
2011-03-23,WELL,27.18650818,2407100,61293,6798
2011-03-23,IBM,89.81619263,5002495,12490,7373
2011-03-23,AIV,1.188838959,10902798,78442,6798
2011-03-23,AMZN,8.265999794,94426000,84788,5961
2011-03-24,NVDA,0.440768152,1780592000,86580,3674
2011-03-24,AMZN,8.555000305,125664000,84788,5961
2011-03-24,WELL,27.34816933,1686300,61293,6798
2011-03-24,AIV,1.195680022,9497098,78442,6798
2011-03-24,AMT,36.2280159,7268200,82332,6798
2011-03-24,QCOM,36.69580841,14733200,77178,3674
2011-03-24,IBM,90.10332489,5382507,12490,7373
2011-03-25,QCOM,36.03321838,13574400,77178,3674
2011-03-25,IBM,91.30818176,5594113,12490,7373
2011-03-25,AIV,1.202032328,8349435,78442,6798
2011-03-25,AMT,36.64886093,4237400,82332,6798
2011-03-25,NVDA,0.427015543,1196392000,86580,3674
2011-03-25,WELL,27.64995003,1762700,61293,6798
2011-03-25,AMZN,8.548999786,85876000,84788,5961
2011-03-28,NVDA,0.442831039,1204284000,86580,3674
2011-03-28,IBM,90.85211182,4155549,12490,7373
2011-03-28,AIV,1.200077891,6310646,78442,6798
2011-03-28,AMT,36.91462326,2932600,82332,6798
2011-03-28,QCOM,35.64387131,10237600,77178,3674
2011-03-28,WELL,27.83316231,1996600,61293,6798
2011-03-28,AMZN,8.467499733,68016000,84788,5961
2011-03-29,QCOM,36.82561874,14946800,77178,3674
2011-03-29,WELL,27.94633484,1917500,61293,6798
2011-03-29,IBM,91.70226288,3615708,12490,7373
2011-03-29,AIV,1.204475522,6789214,78442,6798
2011-03-29,NVDA,0.439392865,715764000,86580,3674
2011-03-29,AMT,37.2911644,3448100,82332,6798
2011-03-29,AMZN,8.730999947,97692000,84788,5961
2011-03-30,AMZN,8.970999718,137186000,84788,5961
2011-03-30,AMT,38.19927597,4399100,82332,6798
2011-03-30,IBM,92.10760498,3550229,12490,7373
2011-03-30,AIV,1.221089005,11708412,78442,6798
2011-03-30,QCOM,37.23546982,11044700,77178,3674
2011-03-30,WELL,28.22655296,1843300,61293,6798
2011-03-30,NVDA,0.422889888,1176320000,86580,3674
2011-03-31,AMT,38.25833511,3045700,82332,6798
2011-03-31,AMZN,9.006500244,96530000,84788,5961
2011-03-31,WELL,28.25888443,3777600,61293,6798
2011-03-31,AIV,1.244543076,12013706,78442,6798
2011-03-31,QCOM,37.45407104,13222200,77178,3674
2011-03-31,NVDA,0.423119128,655112000,86580,3674
2011-03-31,IBM,91.80921173,4038397,12490,7373
2011-04-01,WELL,28.18344307,1742700,61293,6798
2011-04-01,QCOM,37.20814514,12306100,77178,3674
2011-04-01,AMZN,9.006500244,113682000,84788,5961
2011-04-01,NVDA,0.417159647,850072000,86580,3674
2011-04-01,IBM,92.48479462,4583467,12490,7373
2011-04-01,AIV,1.241611362,7582077,78442,6798
2011-04-01,AMT,38.63487244,2601400,82332,6798
2011-04-04,AIV,1.244543076,7344293,78442,6798
2011-04-04,QCOM,36.27913284,18238600,77178,3674
2011-04-04,NVDA,0.402261049,924328000,86580,3674
2011-04-04,IBM,92.47355652,3373455,12490,7373
2011-04-04,AMZN,9.147000313,83728000,84788,5961
2011-04-04,WELL,28.2427063,2242900,61293,6798
2011-04-04,AMT,38.36907959,2509600,82332,6798
2011-04-05,QCOM,35.917099,13467000,77178,3674
2011-04-05,WELL,28.45288467,1854800,61293,6798
2011-04-05,AMT,37.46097183,4821600,82332,6798
2011-04-05,IBM,92.32717133,3778152,12490,7373
2011-04-05,AMZN,9.264499664,111384000,84788,5961
2011-04-05,AIV,1.244054437,9222559,78442,6798
2011-04-05,NVDA,0.402948707,821076000,86580,3674
2011-04-06,AMT,37.57911301,2860900,82332,6798
2011-04-06,QCOM,36.5728569,13380900,77178,3674
2011-04-06,NVDA,0.400198221,856984000,86580,3674
2011-04-06,WELL,28.42055321,1447900,61293,6798
2011-04-06,AIV,1.248941183,6905480,78442,6798
2011-04-06,IBM,92.35532379,3948441,12490,7373
2011-04-06,AMZN,9.137999535,108614000,84788,5961
2011-04-07,AMZN,9.245499611,91280000,84788,5961
2011-04-07,WELL,28.25348854,1562700,61293,6798
2011-04-07,IBM,92.54675293,3835368,12490,7373
2011-04-07,QCOM,36.36111069,12491700,77178,3674
2011-04-07,NVDA,0.41486755,1021208000,86580,3674
2011-04-07,AMT,37.48312759,3423600,82332,6798
2011-04-07,AIV,1.232327223,7777104,78442,6798
2011-04-08,IBM,92.3609848,3477009,12490,7373
2011-04-08,QCOM,36.63435364,10353400,77178,3674
2011-04-08,AMT,37.12136841,2134200,82332,6798
2011-04-08,AIV,1.223043084,6416411,78442,6798
2011-04-08,AMZN,9.235500336,74528000,84788,5961
2011-04-08,NVDA,0.402261049,746552000,86580,3674
2011-04-08,WELL,27.9948349,2080300,61293,6798
2011-04-11,WELL,28.02177048,2434800,61293,6798
2011-04-11,AIV,1.212293506,10834538,78442,6798
2011-04-11,AMZN,9.201999664,65942000,84788,5961
2011-04-11,IBM,92.30462646,4329394,12490,7373
2011-04-11,NVDA,0.396989346,546208000,86580,3674
2011-04-11,AMT,37.01062012,2881000,82332,6798
2011-04-11,QCOM,36.47723007,11699300,77178,3674
2011-04-12,AMZN,9.024000168,106690000,84788,5961
2011-04-12,IBM,91.91054535,4038188,12490,7373
2011-04-12,AMT,36.64147186,3954200,82332,6798
2011-04-12,WELL,27.919384,2189100,61293,6798
2011-04-12,AIV,1.212781906,11817928,78442,6798
2011-04-12,QCOM,35.69167709,11995000,77178,3674
2011-04-12,NVDA,0.398135275,840756000,86580,3674
2011-04-13,IBM,92.30462646,4374267,12490,7373
2011-04-13,QCOM,35.98540497,9503100,77178,3674
2011-04-13,WELL,27.87627792,1486400,61293,6798
2011-04-13,NVDA,0.407074481,749588000,86580,3674
2011-04-13,AMT,37.18042755,4384100,82332,6798
2011-04-13,AIV,1.214736581,8773246,78442,6798
2011-04-13,AMZN,9.114500046,84326000,84788,5961
2011-04-14,AMT,37.04752731,3696100,82332,6798
2011-04-14,AMZN,9.090999603,71764000,84788,5961
2011-04-14,WELL,28.11338234,1969500,61293,6798
2011-04-14,IBM,92.87890625,4915259,12490,7373
2011-04-14,QCOM,35.9307518,11655600,77178,3674
2011-04-14,AIV,1.221089005,11723414,78442,6798
2011-04-14,NVDA,0.424265087,1254704000,86580,3674
2011-04-15,IBM,93.57704926,5530620,12490,7373
2011-04-15,NVDA,0.42884925,969720000,86580,3674
2011-04-15,AMT,37.34284973,3689400,82332,6798
2011-04-15,QCOM,36.29962921,17165100,77178,3674
2011-04-15,WELL,28.49598503,1986600,61293,6798
2011-04-15,AMZN,9.000499725,85448000,84788,5961
2011-04-15,AIV,1.226952791,12374507,78442,6798
2011-04-18,WELL,28.38820457,1473800,61293,6798
2011-04-18,AMT,36.58979034,3122600,82332,6798
2011-04-18,QCOM,36.40208435,14744200,77178,3674
2011-04-18,IBM,93.42503357,6444092,12490,7373
2011-04-18,NVDA,0.414638489,743584000,86580,3674
2011-04-18,AMZN,8.916999817,92330000,84788,5961
2011-04-18,AIV,1.211316109,10553248,78442,6798
2011-04-19,QCOM,36.49090195,12006400,77178,3674
2011-04-19,AIV,1.234282255,8185162,78442,6798
2011-04-19,AMT,36.56025314,3508900,82332,6798
2011-04-19,AMZN,8.940999985,52920000,84788,5961
2011-04-19,NVDA,0.413033992,659860000,86580,3674
2011-04-19,IBM,93.12104797,6848267,12490,7373
2011-04-19,WELL,28.56602859,1204500,61293,6798
2011-04-20,QCOM,37.75463104,19894600,77178,3674
2011-04-20,AIV,1.264088392,12388759,78442,6798
2011-04-20,IBM,92.75508881,11392823,12490,7373
2011-04-20,AMZN,9.193499565,81350000,84788,5961
2011-04-20,AMT,37.68984604,2958700,82332,6798
2011-04-20,NVDA,0.425640404,650516000,86580,3674
2011-04-20,WELL,28.71154022,1252100,61293,6798
2011-04-21,AMT,37.88179779,2445600,82332,6798
2011-04-21,AIV,1.269951701,12635544,78442,6798
2011-04-21,WELL,28.7977562,1651000,61293,6798
2011-04-21,NVDA,0.424494296,421300000,86580,3674
2011-04-21,AMZN,9.294500351,66962000,84788,5961
2011-04-21,QCOM,38.89538956,23134900,77178,3674
2011-04-21,IBM,94.74246216,6441686,12490,7373
2011-04-25,AMZN,9.270999908,68762000,84788,5961
2011-04-25,AMT,37.68984604,1879000,82332,6798
2011-04-25,AIV,1.285099506,9203057,78442,6798
2011-04-25,IBM,94.39906311,3748655,12490,7373
2011-04-25,WELL,28.80315018,1073800,61293,6798
2011-04-25,NVDA,0.431141436,619612000,86580,3674
2011-04-25,QCOM,38.81341553,9934800,77178,3674
2011-04-26,AMT,38.23618317,2400000,82332,6798
2011-04-26,IBM,94.86071777,7635800,12490,7373
2011-04-26,AIV,1.307087779,21753089,78442,6798
2011-04-26,QCOM,39.08665848,12100000,77178,3674
2011-04-26,NVDA,0.44237262,676000000,86580,3674
2011-04-26,WELL,29.17498779,2100000,61293,6798
2011-04-26,AMZN,9.114999771,224000000,84788,5961
2011-04-27,AMZN,9.831500053,472460000,84788,5961
2011-04-27,NVDA,0.44237262,450004000,86580,3674
2011-04-27,IBM,95.91912079,5543486,12490,7373
2011-04-27,AIV,1.312462687,9421338,78442,6798
2011-04-27,WELL,29.39592171,1877100,61293,6798
2011-04-27,AMT,39.03352356,2973900,82332,6798
2011-04-27,QCOM,39.74244308,15949400,77178,3674
2011-04-28,QCOM,39.33257675,12300000,77178,3674
2011-04-28,AIV,1.337382793,15836999,78442,6798
2011-04-28,WELL,29.62763786,1607700,61293,6798
2011-04-28,AMZN,9.753499985,146000000,84788,5961
2011-04-28,IBM,96.14998627,5321734,12490,7373
2011-04-28,NVDA,0.447185963,684000000,86580,3674
2011-04-28,AMT,38.67175674,2962200,82332,6798
2011-04-29,AIV,1.317349195,18752663,78442,6798
2011-04-29,QCOM,38.99785233,32037700,77178,3674
2011-04-29,AMZN,9.790499687,132818000,84788,5961
2011-04-29,NVDA,0.458417177,836000000,86580,3674
2011-04-29,WELL,28.97559357,2968900,61293,6798
2011-04-29,AMT,38.62009048,2866600,82332,6798
2011-04-29,IBM,96.03736877,5844734,12490,7373
2011-05-02,NVDA,0.452228606,613824000,86580,3674
2011-05-02,WELL,29.13187218,1430000,61293,6798
2011-05-02,AIV,1.300247073,14867111,78442,6798
2011-05-02,AMT,38.05161667,2171200,82332,6798
2011-05-02,IBM,96.92129517,5644425,12490,7373
2011-05-02,QCOM,39.10032272,12022000,77178,3674
2011-05-02,AMZN,10.05949974,187962000,84788,5961
2011-05-03,QCOM,38.58800125,11700000,77178,3674
2011-05-03,IBM,97.32666779,5238054,12490,7373
2011-05-03,AIV,1.292428851,12174979,78442,6798
2011-05-03,AMT,38.77513885,4128600,82332,6798
2011-05-03,AMZN,9.922499657,122000000,84788,5961
2011-05-03,NVDA,0.430682987,808000000,86580,3674
2011-05-03,WELL,28.8300972,2218800,61293,6798
2011-05-04,IBM,96.05993652,7207254,12490,7373
2011-05-04,AMT,38.19927597,3161600,82332,6798
2011-05-04,WELL,28.76542091,1129300,61293,6798
2011-05-04,AMZN,9.99849987,131000000,84788,5961
2011-05-04,AIV,1.282167792,9533104,78442,6798
2011-05-04,NVDA,0.427474171,639356000,86580,3674
2011-05-04,QCOM,38.30792999,12761100,77178,3674
2011-05-05,NVDA,0.427703351,544000000,86580,3674
2011-05-05,QCOM,38.34208298,11000000,77178,3674
2011-05-05,IBM,94.84384155,7669272,12490,7373
2011-05-05,AMT,39.09997177,4164400,82332,6798
2011-05-05,AIV,1.282167792,12434515,78442,6798
2011-05-05,AMZN,9.855500221,92000000,84788,5961
2011-05-05,WELL,28.34509468,1959200,61293,6798
2011-05-06,NVDA,0.442831039,841080000,86580,3674
2011-05-06,AMT,38.69393158,2427900,82332,6798
2011-05-06,WELL,27.99819565,3585400,61293,6798
2011-05-06,IBM,95.51106262,5062012,12490,7373
2011-05-06,AMZN,9.880000114,80278000,84788,5961
2011-05-06,AIV,1.263599515,12532779,78442,6798
2011-05-06,QCOM,38.64263535,10727500,77178,3674
2011-05-09,AIV,1.26506567,10444483,78442,6798
2011-05-09,WELL,27.95995522,1754300,61293,6798
2011-05-09,AMZN,10.03999996,116508000,84788,5961
2011-05-09,IBM,95.62988281,3760161,12490,7373
2011-05-09,QCOM,38.70411682,8056600,77178,3674
2011-05-09,AMT,39.18119431,1653000,82332,6798
2011-05-09,NVDA,0.452686995,706328000,86580,3674
2011-05-10,AIV,1.303179026,9109293,78442,6798
2011-05-10,AMT,39.63893127,3709800,82332,6798
2011-05-10,AMZN,10.19699955,117718000,84788,5961
2011-05-10,IBM,96.3537674,5161801,12490,7373
2011-05-10,WELL,28.02551842,2575600,61293,6798
2011-05-10,QCOM,38.87490845,9149700,77178,3674
2011-05-10,NVDA,0.453374624,690976000,86580,3674
2011-05-11,AMT,39.5134201,2286700,82332,6798
2011-05-11,NVDA,0.455437541,616000000,86580,3674
2011-05-11,IBM,95.85609436,4877707,12490,7373
2011-05-11,QCOM,38.65631485,11009200,77178,3674
2011-05-11,AMZN,10.21899986,96180000,84788,5961
2011-05-11,AIV,1.27825892,9961414,78442,6798
2011-05-11,WELL,28.02551842,1763100,61293,6798
2011-05-12,NVDA,0.469877481,1224000000,86580,3674
2011-05-12,QCOM,39.16863251,10900000,77178,3674
2011-05-12,AIV,1.285099506,9433339,78442,6798
2011-05-12,AMZN,10.30350018,96000000,84788,5961
2011-05-12,IBM,97.40560913,5374871,12490,7373
2011-05-12,WELL,28.249506,1736500,61293,6798
2011-05-12,AMT,39.35839081,2235200,82332,6798
2011-05-13,QCOM,39.01834869,11209100,77178,3674
2011-05-13,AMT,39.08520508,1632700,82332,6798
2011-05-13,IBM,96.09361267,5405100,12490,7373
2011-05-13,NVDA,0.418534905,2025192000,86580,3674
2011-05-13,WELL,27.67041206,1952900,61293,6798
2011-05-13,AIV,1.275815487,7179269,78442,6798
2011-05-13,AMZN,10.12800026,82474000,84788,5961
2011-05-16,QCOM,38.73145294,13330200,77178,3674
2011-05-16,AIV,1.267508745,6082614,78442,6798
2011-05-16,AMT,38.76036835,1925500,82332,6798
2011-05-16,NVDA,0.405699193,728188000,86580,3674
2011-05-16,WELL,27.75235367,1563900,61293,6798
2011-05-16,AMZN,9.625499725,187728000,84788,5961
2011-05-16,IBM,95.49414063,4876661,12490,7373
2011-05-17,WELL,27.93811226,1855700,61293,6798
2011-05-17,NVDA,0.404094815,1420364000,86580,3674
2011-05-17,AIV,1.277281523,8938269,78442,6798
2011-05-17,IBM,96.42159271,9176767,12490,7373
2011-05-17,QCOM,38.49237061,13989800,77178,3674
2011-05-17,AMZN,9.74050045,141466000,84788,5961
2011-05-17,AMT,38.53888321,2666800,82332,6798
2011-05-18,AMZN,9.854499817,99116000,84788,5961
2011-05-18,WELL,28.12931061,1348900,61293,6798
2011-05-18,QCOM,38.56067657,12429000,77178,3674
2011-05-18,AIV,1.297407985,6455417,78442,6798
2011-05-18,AMT,38.50934601,3110700,82332,6798
2011-05-18,NVDA,0.413492352,658844000,86580,3674
2011-05-18,IBM,96.38764954,4345398,12490,7373
2011-05-19,AMT,38.45029068,2305900,82332,6798
2011-05-19,AMZN,9.93999958,74024000,84788,5961
2011-05-19,NVDA,0.40753293,650884000,86580,3674
2011-05-19,IBM,96.47251129,3701062,12490,7373
2011-05-19,QCOM,39.14129639,11938100,77178,3674
2011-05-19,WELL,28.249506,1278500,61293,6798
2011-05-19,AIV,1.303298116,8266924,78442,6798
2011-05-20,AMT,39.60202789,5601800,82332,6798
2011-05-20,NVDA,0.414638489,575820000,86580,3674
2011-05-20,WELL,28.08560371,1799900,61293,6798
2011-05-20,AMZN,9.932499886,67620000,84788,5961
2011-05-20,IBM,96.22934723,5093915,12490,7373
2011-05-20,AIV,1.282680988,11257598,78442,6798
2011-05-20,QCOM,39.19595337,15272900,77178,3674
2011-05-23,AMT,39.24026108,2511000,82332,6798
2011-05-23,IBM,95.15486908,5380624,12490,7373
2011-05-23,AMZN,9.81099987,84000000,84788,5961
2011-05-23,AIV,1.263045907,10851791,78442,6798
2011-05-23,NVDA,0.414179891,588000000,86580,3674
2011-05-23,QCOM,38.51287079,12499600,77178,3674
2011-05-23,WELL,28.04191208,1671400,61293,6798
2011-05-24,AMT,39.9711647,5817800,82332,6798
2011-05-24,AIV,1.259118199,6834970,78442,6798
2011-05-24,IBM,95.00215912,4857206,12490,7373
2011-05-24,WELL,28.3970089,2407100,61293,6798
2011-05-24,QCOM,38.4650383,10251800,77178,3674
2011-05-24,AMZN,9.663499832,59454000,84788,5961
2011-05-24,NVDA,0.415784508,720372000,86580,3674
2011-05-25,QCOM,39.0787468,10928000,77178,3674
2011-05-25,AMT,40.08930206,4077700,82332,6798
2011-05-25,AMZN,9.612999916,93226000,84788,5961
2011-05-25,IBM,94.86643219,4060677,12490,7373
2011-05-25,WELL,28.29865837,1373000,61293,6798
2011-05-25,AIV,1.267463923,7866367,78442,6798
2011-05-25,NVDA,0.420827001,545312000,86580,3674
2011-05-26,WELL,28.41884422,1256900,61293,6798
2011-05-26,AMZN,9.75,81504000,84788,5961
2011-05-26,NVDA,0.431370616,706436000,86580,3674
2011-05-26,AIV,1.28562665,6336900,78442,6798
2011-05-26,QCOM,39.20218658,12897000,77178,3674
2011-05-26,AMT,40.7685318,2701400,82332,6798
2011-05-26,IBM,94.54406738,6036780,12490,7373
2011-05-27,NVDA,0.446956784,658824000,86580,3674
2011-05-27,IBM,94.72506714,3428370,12490,7373
2011-05-27,QCOM,39.32559204,7678400,77178,3674
2011-05-27,AMT,40.53964233,2645900,82332,6798
2011-05-27,AMZN,9.706500053,47052000,84788,5961
2011-05-27,WELL,28.57182121,947900,61293,6798
2011-05-27,AIV,1.290535569,4440630,78442,6798
2011-05-31,WELL,29.05803299,1818400,61293,6798
2011-05-31,QCOM,40.17588806,15104300,77178,3674
2011-05-31,AMT,40.96048737,3066900,82332,6798
2011-05-31,AIV,1.312134385,11480380,78442,6798
2011-05-31,IBM,95.53371429,9543076,12490,7373
2011-05-31,AMZN,9.834500313,68180000,84788,5961
2011-05-31,NVDA,0.459334046,1200716000,86580,3674
2011-06-01,AMT,39.96378708,2353000,82332,6798
2011-06-01,NVDA,0.438705266,762208000,86580,3674
2011-06-01,AIV,1.264027834,10856291,78442,6798
2011-06-01,AMZN,9.619999886,68904000,84788,5961
2011-06-01,IBM,94.19345856,5370792,12490,7373
2011-06-01,QCOM,39.18845367,14968700,77178,3674
2011-06-01,WELL,28.48439789,2334500,61293,6798
2011-06-02,AIV,1.244391918,14610574,78442,6798
2011-06-02,NVDA,0.436642379,607592000,86580,3674
2011-06-02,AMZN,9.682499886,60898000,84788,5961
2011-06-02,WELL,28.1839447,1747500,61293,6798
2011-06-02,QCOM,39.63417053,12697400,77178,3674
2011-06-02,IBM,93.92763519,4031389,12490,7373
2011-06-02,AMT,40.14836121,2195100,82332,6798
2011-06-03,WELL,28.38061905,1726300,61293,6798
2011-06-03,NVDA,0.423119128,549300000,86580,3674
2011-06-03,QCOM,39.11303711,12474800,77178,3674
2011-06-03,AIV,1.257155418,10409978,78442,6798
2011-06-03,AMZN,9.416000366,99490000,84788,5961
2011-06-03,AMT,37.80797958,12627100,82332,6798
2011-06-03,IBM,93.33952332,5471103,12490,7373
2011-06-06,NVDA,0.414179891,435988000,86580,3674
2011-06-06,AMT,38.22142029,5452200,82332,6798
2011-06-06,WELL,27.97088814,1153100,61293,6798
2011-06-06,QCOM,38.72904205,10121500,77178,3674
2011-06-06,AIV,1.239483476,10554749,78442,6798
2011-06-06,IBM,93.1698761,3786206,12490,7373
2011-06-06,AMZN,9.284500122,74320000,84788,5961
2011-06-07,QCOM,38.74960327,10225200,77178,3674
2011-06-07,AIV,1.267463923,11022815,78442,6798
2011-06-07,AMZN,9.37749958,97330000,84788,5961
2011-06-07,WELL,28.11292839,903600,61293,6798
2011-06-07,NVDA,0.413950801,433956000,86580,3674
2011-06-07,AMT,37.86703873,2439600,82332,6798
2011-06-07,IBM,92.57040405,4379602,12490,7373
2011-06-08,QCOM,38.60562134,12158000,77178,3674
2011-06-08,AMT,37.02537537,6635800,82332,6798
2011-06-08,WELL,28.17302132,983500,61293,6798
2011-06-08,IBM,92.93797302,4027937,12490,7373
2011-06-08,NVDA,0.402719498,569288000,86580,3674
2011-06-08,AIV,1.276299477,16882647,78442,6798
2011-06-08,AMZN,9.402500153,74332000,84788,5961
2011-06-09,IBM,93.22076416,4497591,12490,7373
2011-06-09,AMZN,9.484000206,83746000,84788,5961
2011-06-09,WELL,27.9326458,1748500,61293,6798
2011-06-09,QCOM,38.31074905,9161600,77178,3674
2011-06-09,AMT,36.80390167,8241100,82332,6798
2011-06-09,AIV,1.266482115,14838607,78442,6798
2011-06-09,NVDA,0.398135275,741632000,86580,3674
2011-06-10,AIV,1.237028837,19451012,78442,6798
2011-06-10,AMZN,9.326499939,75208000,84788,5961
2011-06-10,AMT,36.91462326,4770900,82332,6798
2011-06-10,IBM,92.28199768,4898732,12490,7373
2011-06-10,NVDA,0.392405123,493548000,86580,3674
2011-06-10,QCOM,37.43989182,14544000,77178,3674
2011-06-10,WELL,27.23336983,1874900,61293,6798
2011-06-13,QCOM,37.30275726,10670800,77178,3674
2011-06-13,AIV,1.23850131,8855757,78442,6798
2011-06-13,IBM,92.27632141,5333763,12490,7373
2011-06-13,NVDA,0.389654636,574760000,86580,3674
2011-06-13,WELL,27.57754326,2286500,61293,6798
2011-06-13,AMZN,9.314499855,77378000,84788,5961
2011-06-13,AMT,36.98108292,3858300,82332,6798
2011-06-14,AIV,1.254700899,7642835,78442,6798
2011-06-14,QCOM,38.11189651,12006100,77178,3674
2011-06-14,NVDA,0.392863512,534576000,86580,3674
2011-06-14,WELL,28.14025116,1791100,61293,6798
2011-06-14,AMZN,9.498000145,79206000,84788,5961
2011-06-14,IBM,92.81358337,7374300,12490,7373
2011-06-14,AMT,37.43883514,3277100,82332,6798
2011-06-15,IBM,91.80128479,5465978,12490,7373
2011-06-15,NVDA,0.384382755,935916000,86580,3674
2011-06-15,AMT,37.44622421,3748600,82332,6798
2011-06-15,WELL,27.81792068,2356200,61293,6798
2011-06-15,QCOM,37.09705353,16790500,77178,3674
2011-06-15,AMZN,9.298999786,126354000,84788,5961
2011-06-15,AIV,1.225247025,10036425,78442,6798
2011-06-16,NVDA,0.371088624,1024908000,86580,3674
2011-06-16,QCOM,36.33589172,19464800,77178,3674
2011-06-16,AMT,37.00322723,4308000,82332,6798
2011-06-16,AMZN,9.182499886,120642000,84788,5961
2011-06-16,WELL,28.23857498,2293600,61293,6798
2011-06-16,AIV,1.232120395,12355004,78442,6798
2011-06-16,IBM,91.99359131,5084711,12490,7373
2011-06-17,AMZN,9.318499565,126444000,84788,5961
2011-06-17,WELL,28.51719284,2327700,61293,6798
2011-06-17,NVDA,0.362378776,1467884000,86580,3674
2011-06-17,AMT,37.06229401,2895300,82332,6798
2011-06-17,AIV,1.245864749,13083358,78442,6798
2011-06-17,QCOM,36.13018799,25241200,77178,3674
2011-06-17,IBM,92.99452972,7478586,12490,7373
2011-06-20,NVDA,0.358023822,745960000,86580,3674
2011-06-20,IBM,93.32256317,4138081,12490,7373
2011-06-20,QCOM,36.67189789,14746000,77178,3674
2011-06-20,WELL,28.94332123,2054300,61293,6798
2011-06-20,AIV,1.275808811,10994311,78442,6798
2011-06-20,AMT,37.41669083,1814400,82332,6798
2011-06-20,AMZN,9.38599968,56634000,84788,5961
2011-06-21,AMT,38.22880554,2199300,82332,6798
2011-06-21,AMZN,9.711500168,83652000,84788,5961
2011-06-21,QCOM,37.32332993,12010100,77178,3674
2011-06-21,IBM,94.00119019,5635116,12490,7373
2011-06-21,AIV,1.280717969,10608006,78442,6798
2011-06-21,NVDA,0.365816891,704276000,86580,3674
2011-06-21,WELL,29.18368912,1598700,61293,6798
2011-06-22,AIV,1.259609938,10116686,78442,6798
2011-06-22,IBM,93.69577026,4142683,12490,7373
2011-06-22,WELL,29.05256462,1346900,61293,6798
2011-06-22,AMZN,9.581500053,62594000,84788,5961
2011-06-22,QCOM,37.02161789,9110300,77178,3674
2011-06-22,AMT,38.34692764,2669200,82332,6798
2011-06-22,NVDA,0.360774279,651720000,86580,3674
2011-06-23,IBM,93.94459534,5513989,12490,7373
2011-06-23,AMT,38.75298691,3016500,82332,6798
2011-06-23,AMZN,9.708000183,92192000,84788,5961
2011-06-23,NVDA,0.371547163,744024000,86580,3674
2011-06-23,AIV,1.236047626,13236379,78442,6798
2011-06-23,WELL,28.48439789,2220100,61293,6798
2011-06-23,QCOM,37.6867485,15571600,77178,3674
2011-06-24,NVDA,0.360774279,529052000,86580,3674
2011-06-24,AIV,1.228193045,12812569,78442,6798
2011-06-24,WELL,28.55542755,1744500,61293,6798
2011-06-24,AMT,38.20665741,2063300,82332,6798
2011-06-24,AMZN,9.62749958,72290000,84788,5961
2011-06-24,IBM,93.35084534,4605120,12490,7373
2011-06-24,QCOM,37.15874863,9494400,77178,3674
2011-06-27,IBM,94.79293823,4651248,12490,7373
2011-06-27,NVDA,0.35321036,1142152000,86580,3674
2011-06-27,WELL,28.52265549,1101500,61293,6798
2011-06-27,AMZN,10.0625,122014000,84788,5961
2011-06-27,QCOM,37.5427475,9797900,77178,3674
2011-06-27,AMT,38.28787613,2396900,82332,6798
2011-06-27,AIV,1.23653841,9289319,78442,6798
2011-06-28,AIV,1.255682349,10977059,78442,6798
2011-06-28,AMZN,10.11750031,76506000,84788,5961
2011-06-28,AMT,38.39122772,2695500,82332,6798
2011-06-28,IBM,96.14450836,5073100,12490,7373
2011-06-28,NVDA,0.355273277,692200000,86580,3674
2011-06-28,WELL,28.64830589,1047700,61293,6798
2011-06-28,QCOM,38.02275467,9556000,77178,3674
2011-06-29,WELL,28.86682701,1319900,61293,6798
2011-06-29,QCOM,38.00904083,11919400,77178,3674
2011-06-29,AMZN,10.20899963,92178000,84788,5961
2011-06-29,AIV,1.262555122,8942020,78442,6798
2011-06-29,AMT,38.59056473,2681800,82332,6798
2011-06-29,NVDA,0.360774279,960544000,86580,3674
2011-06-29,IBM,96.44424438,3992687,12490,7373
